Id,Class,Size,Q,Q/Size
EdruKXjgh0GO8BMPs4f1,3,2347008,1498268,63.84
EdSkji9WtJ3wTIHB8hQM,3,2347008,1497244,63.79
EeY2GNUFngl7CdaDjZf0,3,3125248,2320028,74.24
eEZIGWQA2g79rmuShpd6,3,2342912,1490076,63.6
eF5DpZHyEhGqCWJVv7l2,3,2342912,1490076,63.6
eFka3xfN4HWyIA1JGuvs,3,2347008,1494172,63.66
efuhvT79QdsU0DMgJXma,3,2342912,1490076,63.6
eFwWS831ZPtIVDkRvXOY,3,2342912,1490076,63.6
eG1bTK5AB7Mryunti3mO,3,2342912,1491612,63.66
EG6lVZK8b579JPA2apNw,3,3125248,2320028,74.24
EGDX0iWUK8h2jT51sFvA,3,2347008,1497244,63.79
EgdZfMrUuFpcJYmS3HVA,3,2347008,1493148,63.62
egFM4CjVl8Bz5pbN1Ux0,3,2342912,1492124,63.69
EgNBoa0KCYueqkMpL1R6,3,3125248,1519772,48.63
EgnGvPAVUjXfpNoSdFR7,3,2342912,1492124,63.69
EgNwt0MbfVzBpRKyvsn2,3,2342912,1490076,63.6
EgR3Y2WxNbavsDdj1MVS,3,2342912,1550492,66.18
egtVNRmfrHxwznaFh03c,3,3125248,1518748,48.6
egWt9IAdDGE2uPJQlRo0,3,3125248,1518748,48.6
eH37zk9OawChTJdGIoDY,3,2342912,1550492,66.18
eh6DbBL3XNnEl1cxtKkY,3,2342912,1550492,66.18
EHI1K0SgjF3lyMeiC4vp,3,2342912,1490076,63.6
EhKFBX8bPTi2JQnZDYW6,3,2342912,1491612,63.66
ehW19YdIEik3jUpGA8sX,3,2347008,1493148,63.62
eI053W17vGE249iOYyHK,3,2347008,1498268,63.84
Ei1t7BmK2Yh0db4QNXzL,3,2342912,1550492,66.18
eI3B1qZCtxfr9sRHFgYz,3,2342912,1490076,63.6
EI4Jgyofj8CHR0ts59Ur,3,2347008,1498268,63.84
eI5Fqz379OSQaiRHpscX,3,2342912,1491612,63.66
eiaL8AoqubhkJxGWRFDM,3,2342912,1491612,63.66
EiN0dCvKSFymUpfhsbu1,3,2342912,1536156,65.57
EJ3BDKo82CwZcdPWN5v1,3,3125248,1521820,48.69
EJexdbnNPfwsgUp4GCQD,3,2347008,1494172,63.66
EJOGkzrY3FVAtHgmKicu,3,2342912,1490076,63.6
ejsbn3tEcUuJAqhpgiQx,3,3125248,2320028,74.24
EJZfWS6XwhotmT7lg0jM,3,2342912,1550492,66.18
EkcHTrCgjeZRFKY2hN3J,3,2342912,1536156,65.57
EkNDq5ziOQ0ocGdC3TX7,3,3125248,1518748,48.6
ekSMGjq4FE0L3tux1Uic,3,2347008,1498268,63.84
EKswVBcd1UWjLfukhSF5,3,2347008,1497244,63.79
eL9bqR8yt05jTBWgVnFs,3,3125248,1518748,48.6
ElkwpxW31RdCmvbI0Yar,3,2342912,1549980,66.16
ELsQIcq78eSCzY5jMhRW,3,2342912,1491100,63.64
ELxoB14HciO0ry2nz9qt,3,2342912,1492636,63.71
elzhcCwQE3srZoBWIN6j,3,2347008,1495196,63.71
eM39XrI0GpTDhjSyQdx8,3,2342912,1491100,63.64
EmaFu2NQZnw4z7s1O9vl,3,3125248,1519772,48.63
Emc01jZdFVvCl7bWX2Ae,3,3125248,1517724,48.56
emUFPnYtVzvkxo42iQqE,3,2342912,1489564,63.58
EN1bwD7ijBKfq4ochpRa,3,2342912,1491612,63.66
ENAgb4Hf0pzKyqG5Xjrl,3,2347008,1493148,63.62
eniBp9wP8D5SVsWz0oHN,3,2342912,1491612,63.66
eNvtBzPm6MnGE8rJQcLF,3,3125248,2320028,74.24
eoBOUsFDP7vqa41fGjJm,3,2342912,1492124,63.69
eoIwJWQq6Bcu3FHXNPdT,3,2347008,1498268,63.84
eoMlxiaXtB1gGJ9D2qSV,3,2347008,1497244,63.79
eoNUwRflCT6zM13r8pdV,3,2342912,1491612,63.66
EOpoZ2Li1jz5ebtgsaIV,3,2342912,1550492,66.18
eOQrlURGuJdo8ZEqjiDk,3,2342912,1490076,63.6
EOz1VPtvNhC07QugnxW3,3,2342912,1491612,63.66
Ep1cRwezPyQsAL7GMmlF,3,2342912,1490076,63.6
EP9AsWcOiSynxjdrlp7w,3,2342912,1490076,63.6
epboI43NYGPHLySKiAs1,3,2347008,1498268,63.84
epj8anqLcrRxHGVWT1Bg,3,2342912,1550492,66.18
EpJAc1HB3C6GInQv4Wo0,3,2342912,1491612,63.66
ePJWxchHYqsMv1L39GzX,3,2347008,1493148,63.62
epLtlBgqxYo6VuTAwf2n,3,2342912,1490076,63.6
EPvTibqU2KGLxgWzVj7O,3,2379776,1573020,66.1
EPz8I26gZmCOiGbWXwhx,3,2342912,1490076,63.6
EPZlkC7e34xH9RNVGAtW,3,2342912,1490076,63.6
eq9gfGHrU1yE8CLlpARc,3,2342912,1490076,63.6
EqhtziP8KUOaIHlx9ZwG,3,2342912,1489052,63.56
EQZuSxaCGw4mpAKycjLV,3,2404352,1514956,63.01
er9bQchA80iFN3lsDPmM,3,2347008,1498268,63.84
ERIA3GdHwjBm6oVL1hJX,3,2342912,1490076,63.6
erlV013gWhMmwGpUICZX,3,2347008,1496220,63.75
eRLxnaXMKOzUtEjvi9H2,3,3125248,1517724,48.56
ERxv2Sm37oVrpwNdThsk,3,2342912,1488540,63.53
ERYW9mVD8wcqBQXzk4dr,3,2347008,1493148,63.62
Es1glGAM8aT7uXWOyNfc,3,2342912,1490076,63.6
EsBRxv5MTp296yaKkwjW,3,2347008,1494172,63.66
Esdc6UTuzrtxhlo4GgPm,3,2342912,1490076,63.6
eSHkVGdM2AQErUmYy8gs,3,2347008,1496220,63.75
eSJGtd8D9OoRFyPbufl6,3,3125248,1518748,48.6
eSKcz83Lka5HyqQB0tJv,3,2347008,1493148,63.62
ESoHvWkbZ4JgwzlFK6uA,3,2342912,1490588,63.62
EsQSLYTmVKNxr56Z41R7,3,2347008,1494172,63.66
eSUGbM9WlOzdasRjqryN,3,2342912,1490076,63.6
ET1JOARX9PKk0bcwp3jN,3,3125248,2320028,74.24
eT5zyaVgSRMwGc2oQfHW,3,2342912,1490588,63.62
ETKxsiMP3lQ4F6IfkCR7,3,2342912,1489564,63.58
eTLnGpXAREbwut2Os0ZD,3,2347008,1497244,63.79
EtOUGzWcM4mAw0bBxkLR,3,2347008,1498268,63.84
Etq8FRCgeoyd05c4nlY9,3,2342912,1491612,63.66
eTUdK5jomy9xn3kB2OWZ,3,3125248,2320028,74.24
ETWCV0YShbyazPw7n8xD,3,2342912,1491612,63.66
Etxjz6KuaSJNY7TeBA2L,3,2342912,1490076,63.6
eu3NlqHJxfOcWkZIR87P,3,3125248,1521820,48.69
euKvl63CY5hkqSZUOV4n,3,2670592,1784152,66.81
euLCGs3vYh5nwgZQt2H4,3,3125248,2320028,74.24
EUsYBObJ58dXKutacDx7,3,2342912,1549980,66.16
EUwpN3rOGLiAqRCuPVIf,3,3125248,2320028,74.24
EV47jvH9kYtBwocrbJ6N,3,2347008,1498268,63.84
EV5y3k4OfPat2g0TAbHl,3,3125248,1517724,48.56
ev8WLIbF5yHECBUz9rZw,3,3125248,1517724,48.56
EvMYO86fGxSLUTKyXln5,3,2342912,1536156,65.57
EVYzBCh5WsU7RbHMgvFK,3,2342912,1490076,63.6
eWEdpkD7rq68HxBKzXRf,3,2347008,1498268,63.84
EWhzrqv2D3kBYb6SKpUl,3,2342912,1549980,66.16
EwIKWNFXkoZintH6fQj7,3,2342912,1549980,66.16
exC0jIpaqfdWOPwgrKoV,3,2342912,1491612,63.66
eXGRpaHzil5qOPQdoSb6,3,3125248,2320028,74.24
ExiOZLUCAsSm3rogNy2D,3,2342912,1550492,66.18
exlXR3No8750FkhOSdAD,3,2342912,1490588,63.62
EXmOvQTpUAPdG728hVy3,3,2347008,1492124,63.58
EXN8IoYcZs1qaCMBPtWA,3,2347008,1493148,63.62
exRaSnLFu2VyNGJhDWlg,3,2342912,1494172,63.77
eXUS3QBdChLqRxM8aYEs,3,2347008,1494172,63.66
EY5ndkeN6T8paMjCJARX,3,2342912,1491612,63.66
EY5VL0ldsmef3GJu9zIv,3,2342912,1491612,63.66
EYaB9R8TS2gtmQNJvuWc,3,2342912,1491612,63.66
eYCKNDlUQgs6cZOuoP4j,3,2347008,1498268,63.84
EYhwV1UDBWaJlxNveuRp,3,2342912,1488028,63.51
eYRdWAKn3EUlCav6V4fm,3,2347008,1498268,63.84
EYrTyVbpPKjNo0viheGZ,3,2342912,1490076,63.6
eZjWiTlI85zsSycCfGMV,3,2342912,1490076,63.6
EZlzYm9sapy4uWKgcQ15,3,3125248,1518748,48.6
eZR8qPzWGxc3STrUFkIn,3,2342912,1490076,63.6
F0N7nEHIaOfxj2kJzGXd,3,2347008,1498268,63.84
f13zcuZU92T6Md0ynX4r,3,2342912,1549980,66.16
F1MbOITv92hf0GYlNgR8,3,2342912,1491612,63.66
f1RcTXe596UypN3BQm84,3,2347008,1498268,63.84
f1Zy0M3PrxVHzEksOaG5,3,2342912,1549980,66.16
f2104Ztv6hQPDnaYz9B7,3,2342912,1491612,63.66
f2Vh4qUzD0ntxRFEJaMW,3,2342912,1491612,63.66
f3dQVpXJs8HceUMBGLPk,3,2342912,1489564,63.58
F46fOgshIUrvDZWuYnCR,3,3125248,1517724,48.56
F4DMfxlcO280BNdQSi6a,3,2342912,1549980,66.16
f4FGZxJb07UsA1LvYpew,3,3125248,2320028,74.24
F6PujHJGnIyNLqEzbXvB,3,2723840,1834292,67.34
F7jRh2B8TXWfnut3VdkA,3,2342912,1490076,63.6
f7NWzt8HU0bgdZF14DaS,3,2342912,1490588,63.62
F8DCsJPuq27T1IkB3ayU,3,3125248,1517724,48.56
F9anDBr3jyHNzhfSloPq,3,2347008,1496220,63.75
f9ghvkO14uND65RQ2S0q,3,2347008,1496220,63.75
fAJnSFec5LZGEsKaPx2R,3,2342912,1536156,65.57
fak1bOn7lSJFw5WceiKP,3,2347008,1498268,63.84
FamuZb1OtvK27HRgeUSM,3,2347008,1493148,63.62
fb20wREH54P1LUKWNTn7,3,3125248,2320028,74.24
FBcvGM3EmY8k7DVAzsWO,3,2342912,1490076,63.6
FBHvx5A1IchTEYDPkU0V,3,2342912,1489564,63.58
FBJC0htji5egyV1RPnHS,3,2347008,1493148,63.62
fBr3RkmulKAbXEQ4nvzg,3,2342912,1549980,66.16
FBrgMHOAi6txEZLU5ezT,3,2342912,1490076,63.6
fBto15gFvjNLWk7lxCzr,3,2342912,1490076,63.6
fbVjmIlAQx0XsMihpKav,3,2342912,1491612,63.66
fbXU3OW7zh4uBEDJwA5Q,3,2342912,1549980,66.16
FCaLERyvU1OercSMYVjT,3,2342912,1549980,66.16
fcCVKbupXtDHZkMisaJw,3,3125248,1517724,48.56
FcxXkuV0dCRBhEJyj3Wq,3,2347008,1494172,63.66
fCyAxOnr8lFhsXuNeEkt,3,2342912,1550492,66.18
fCZy82xrPRN6WUKpjLTO,3,2347008,1493148,63.62
fdGV3HjRu4nBSMNibIkX,3,2342912,1549980,66.16
FDJZ0EIO35C7ohn6zTUi,3,2342912,1490076,63.6
FdLBvyh4RzmoEHSG8ANu,3,3125248,2320028,74.24
fDLvOn85VGbX6BNsTtaY,3,2347008,1498268,63.84
fdMKx46g3GqtF0oLsPNU,3,2342912,1536156,65.57
fDvcA15FYzlk7Jr3I64X,3,2347008,1498268,63.84
fDVkh4iq9LKx0owv5XrJ,3,2342912,1490076,63.6
fDVZY1Wms3GePEk98Uir,3,2347008,1497244,63.79
FEoIKDQTpR2wjSAxz8Wu,3,2342912,1491612,63.66
fEsMVSGolZeiqgz1pPKy,3,2347008,1496220,63.75
feZ7xu3wlJWDkongUBiI,3,2347008,1497244,63.79
FfvCzj8YXUbDsLVARQmG,3,2342912,1490076,63.6
Fg8vNxDcn4oRuG3MZ0d1,3,3125248,2320028,74.24
fgD5k647jbdSEWBZCQnh,3,2347008,1494172,63.66
fgjcJuBtnLmd8lORVx7b,3,2342912,1550492,66.18
fgnYk4dvDjt0VoSH8BE6,3,2342912,1490588,63.62
fgWQHqCoYMDwa0yd9TuB,3,2342912,1490076,63.6
FH0sp8nvwNRZ9S6TWam1,3,3125248,2320028,74.24
fH2ajwFimY14pR8NbLDT,3,2342912,1490076,63.6
Fh9HCK50ZId4PbcQDTJr,3,2347008,1496220,63.75
FhKRxXLsvCcD92PWZVgS,3,2342912,1490076,63.6
fHXAcaVqPrytp8Bv0uel,3,2347008,1498268,63.84
figPlLtepGyVmDwXExc6,3,3125248,1518748,48.6
fjAbOtkGQo9nRYiysBIP,3,3125248,2320028,74.24
fjbqGwVH6ANh5CRluirI,3,2347008,1492124,63.58
fJcZviE0mUTYWht9kSVe,3,2342912,1550492,66.18
fjH1eqUlI2rF40WaVhJN,3,3125248,1518748,48.6
fJNT2dHWa6CutwoiU9rV,3,3125248,1517724,48.56
fJrQ8Y32EzevA5DOitRN,3,2347008,1496220,63.75
fJYw618qMLlRsU0BeZGp,3,3125248,1517724,48.56
FKxO8J75rj3Cs1od0yTX,3,2342912,1489564,63.58
flGIkg7tjrJ2BF1W5QU3,3,2347008,1498268,63.84
FLgxk6wQPCmVf2hDzjl9,3,2342912,1488028,63.51
fLHpYZzIj3MT2vAXr54o,3,2347008,1494172,63.66
FlnCzbtLd1mwWJf6pIEZ,3,2342912,1550492,66.18
FlOzLwfIpHSmsBd18vXV,3,3125248,2320028,74.24
fLvDejnz5S0RQbJON8CV,3,2342912,1491612,63.66
fLZPWHz4YsoCp0Fh9k6G,3,2342912,1491612,63.66
fMCEj5tSwasRNbJepnuY,3,2342912,1490076,63.6
fmcNPq3vhgr5Tx8ZaRWI,3,3125248,1518748,48.6
fNAE3eU6Q4Gh5PtnCyMZ,3,2342912,1491612,63.66
FNfgljYWDabwU1Ri6Py8,3,2666496,1782696,66.86
FNKr36t4qTZoy5veUDRm,3,2347008,1494172,63.66
FNMk3wvliVuQLCe9OTDg,3,2342912,1490076,63.6
fnPJ4EFtWhxVsIS3bMjz,3,3125248,2320028,74.24
foaW2s9e160A5kjJVcKx,3,2342912,1490076,63.6
FoD16RIxbOn70KasSQmC,3,2347008,1498268,63.84
fojWIsY21tQG8K6BCkgV,3,2342912,1488540,63.53
FOo2f9Pz1XKwSHkyULiI,3,2342912,1491612,63.66
FouYPMV2OKXB7fgjIZxU,3,2342912,1489564,63.58
foZJnHz62LA1GKIVvFOh,3,2342912,1536156,65.57
fpeCgovE4zqPdDLmhxNA,3,2347008,1498268,63.84
FPIdpNxGE3QZlzbvMwC9,3,3125248,1519772,48.63
fPIYD8mFLkReTqZEB7dj,3,2342912,1490588,63.62
FpPsN0r6M1EKtT4GehSQ,3,2347008,1498268,63.84
fPUD6x9tbpI3GclZuTJM,3,2347008,1494172,63.66
fpz9MnLHRN0ZcByxkXAe,3,3125248,2320028,74.24
fQ9wWK0VkgxnmGlSRECe,3,3125248,1517724,48.56
FqJb6dso0myVUlk2xfcr,3,2347008,1498268,63.84
fQmbIDTrZBds8Uu45HR0,3,2347008,1498268,63.84
fQp8mha3FKG0M19P2Yje,3,2342912,1536156,65.57
fQtXNr5Jk4HK13U8EosW,3,3125248,2320028,74.24
FqVDNS6LH342jIbw8CKf,3,2347008,1492124,63.58
fR0Gx2K4cVgeHLJzb39w,3,2342912,1550492,66.18
FR49leoK7WDw3QtHLU6k,3,2347008,1496220,63.75
fR5G8JpWEyoHg9jiaKwv,3,2342912,1491612,63.66
fR7HG9tZAaI1q62XnKyB,3,2347008,1494172,63.66
fRAgZO28QcXWsrFkC0da,3,2347008,1492124,63.58
frcDlXdshQYGCyKa7LjA,3,2347008,1493148,63.62
FrfWM0OlI5XwyoQBnutV,3,2342912,1490076,63.6
Frgfw47IkyO3ZBXlsQWc,3,3125248,2320028,74.24
frLD0F7HvGAwkdWKsNYU,3,2342912,1550492,66.18
FRxXsQuBCKOgewT38iz5,3,3125248,1517724,48.56
fS6uGVWmT29r4N7qc5hp,3,2342912,1490076,63.6
FsHojWp48ESXDbxczK0Q,3,2342912,1491612,63.66
FsQeNCSYAb9jIP7DOByz,3,2347008,1494172,63.66
fsSkgPTQNj8LKbvAZMtG,3,3125248,1518748,48.6
FSZsJwdxRCkPAeB2Trf4,3,2342912,1490076,63.6
ftaSA2odeIb3PhFY9Els,3,2342912,1550492,66.18
fTBbrZUczymOPh5SpFek,3,2342912,1489564,63.58
fTeJiSYLQbPwnr61CNa0,3,2342912,1490076,63.6
FTPlW3bHICJZwrxia7hf,3,3125248,1517724,48.56
fTQ1XmiFekwZsISxNzlR,3,2342912,1536156,65.57
FU3u8jxK0WPVBYD61kXO,3,2347008,1497244,63.79
FuajKf6MUmELZ3O4sxlw,3,2342912,1550492,66.18
fubHnIvW17oPhXJw9yC4,3,2342912,1536156,65.57
fuqLYmHD3tPj1cUTSGJN,3,2342912,1489564,63.58
FUR0EhC7xO1QW8f6DorS,3,2342912,1490076,63.6
fuwjqFiZh5B7JgGTYNpV,3,2342912,1491612,63.66
FV7sawPxCOQ9Y8jMAGir,3,2342912,1491612,63.66
FvIYS1WO7BTpjMeH6UbK,3,2342912,1549980,66.16
FVnieLKxNCw0pI5JEoqy,3,2342912,1490076,63.6
FvobzqOYfnQ0klx1tZLc,3,3133440,2319004,74.01
FVv12Xkm9jouLsNpZiAn,3,2342912,1490076,63.6
FW0vdghTMl5JtBqVkp3r,3,3125248,2320028,74.24
FWmHJkilr3f9wGYgbysv,3,2342912,1549980,66.16
fwMvl83WJ5KB01UN4ckC,3,2342912,1492124,63.69
fwtRXAaBD60Wbu4JEjgc,3,3125248,2320028,74.24
FxaARS1BKUQr47njqNO9,3,2342912,1550492,66.18
FxIYb3j5QRWKH09azTrC,3,2347008,1494172,63.66
fXpRYzDIe1yg0GuVa6xq,3,2342912,1491100,63.64
FyIcXN7Z6SQojdgntUD9,3,2347008,1494172,63.66
FyMvxjWw50Zbmqk2uiJf,3,2342912,1549980,66.16
FYPXNW2S6eO9zMVR3HaK,3,2347008,1494172,63.66
FYsIBi6yv7zdqw1b5uHE,3,3125248,1518748,48.6
FyTSsd5IWQ8OcUaHbgB3,3,2342912,1490076,63.6
fzCQEVs80HT7ioJgYKFt,3,2347008,1498268,63.84
fzgZyTMiq8lmuKkhdS27,3,2342912,1490076,63.6
fZhTampMLxVlDU64tyIJ,3,2342912,1490076,63.6
fzicEKPN527qMsOHpAht,3,2342912,1536156,65.57
Fznamk4GOtlcB91EK0qD,3,2342912,1490076,63.6
fzpmKQC0AFSw8hWcyHXx,3,2342912,1490076,63.6
FzQi9DwaKgWsAblcRXHY,3,3125248,1517724,48.56
FZsflRA4XawTS7Qj0t2N,3,2342912,1491612,63.66
fzspwgh5BEyNk7CLPlKv,3,2342912,1551004,66.2
fZzkQNlXKvy7cVJ584hB,3,2342912,1489052,63.56
FzZLCbl3pMjoh6sWd8RY,3,2342912,1536156,65.57
g08oBJNFLwTvYI2tZeOp,3,2342912,1491100,63.64
g0DCo2kvMYdPAh4UNOjT,3,2658304,1767360,66.48
G0FYM4npmwvtDTP7kKAW,3,2342912,1550492,66.18
g0yHKSp9UMReb7ODs265,3,2342912,1491612,63.66
G1McmpbnaBkjwIZzyslY,3,2347008,1493148,63.62
G1VDCsLj3X8FTW2yzgO0,3,2342912,1491612,63.66
g265T09zY4b3ZExKnr1R,3,2347008,1498268,63.84
G29ao6i5K0ePVIxDXEJh,3,2342912,1491100,63.64
g2ejvfTiyq3acR0MAQYG,3,2342912,1535644,65.54
g2KsAnxF4Jj8QWU1ihdH,3,2342912,1536156,65.57
G2NCXj6ZWOyTFALv7Hqd,3,2347008,1498268,63.84
G2rmTaNBbiM5w0YI6lhy,3,2342912,1490076,63.6
G2wSKbvoJjNBW0kuRihr,3,2342912,1490076,63.6
g3Dv6s51iZR497FAVmxI,3,2342912,1491612,63.66
G3uzt1aRrN0sbjgHn7Qe,3,2342912,1490076,63.6
G4J76nstvNd0PoXSjbFZ,3,2342912,1490076,63.6
g4oqfIJhBG3N7pOtnYUw,3,3125248,1517724,48.56
G4pBIT7W28V601CzoPnU,3,2342912,1490076,63.6
g5AVPIGTEBSxH6uQwWJC,3,2342912,1490076,63.6
g6HfkWlVaE8Aj5dGSOZN,3,2342912,1490588,63.62
g7APWpl2oMm4fi5HBktN,3,2342912,1490076,63.6
G7DQnb0fcE62usXeAmIN,3,2342912,1490076,63.6
G7WZvXgSMfJeKH9o4ayc,3,3125248,2320028,74.24
G80aDFlyJqitT9vBsQMZ,3,2347008,1494172,63.66
g89DUAmuqr4fMC02XSjF,3,2342912,1549980,66.16
g8k7WSGDwyBaJAQKXhUL,3,2347008,1493148,63.62
g8SPzdprqbEL0atTBjvM,3,2342912,1491100,63.64
g8WEey5iY1FksAxqrdaO,3,3125248,2320028,74.24
g8YBNnm4T162fPK7tqjL,3,2347008,1494172,63.66
g92uBMP7wqGFvszXjQot,3,2347008,1492124,63.58
G9AfUZY5xLuDFISqKyQs,3,2342912,1550492,66.18
g9izZfbqECNJw7RojkIY,3,2342912,1550492,66.18
G9MXfcb4iVKa3BeN1SLg,3,3125248,1518748,48.6
G9uS0QUHK6oW7XPmqvfj,3,2342912,1536156,65.57
ga3WqXeTNF519BCMGx2U,3,2342912,1490076,63.6
gA94Fpfcq5lRMvmkKXYJ,3,2347008,1498268,63.84
gAalL7XT1UkoxVvuZIdP,3,2342912,1491612,63.66
GAFXJNzhQ50rMLdt8p39,3,2342912,1550492,66.18
gAGnfdjOV8H4XPTvFsw0,3,2342912,1490076,63.6
GAHqOv5KajTcR648pnbw,3,2342912,1490076,63.6
gaJ3ypIsYStVcNLFXRbM,3,2342912,1491612,63.66
gakqGme850Xcf76A9SnF,3,2342912,1490076,63.6
GAOqVercpKCZJX4l1wzh,3,3125248,1517724,48.56
gaVPCzINmME7huA8cjR2,3,2342912,1536156,65.57
gBceKDhWdI6jfzpsMNm5,3,3125248,1518748,48.6
GBNdXiuAb7CrO5vVoK9I,3,2342912,1492124,63.69
gBNdz3vVibKA1aYDCwek,3,2347008,1493148,63.62
gbnkY2AMXyVNEzriue3c,3,2347008,1498268,63.84
gBPu5wieVs9jhbcmrIMl,3,2342912,1550492,66.18
GBQtWjTxb4v21NCDAaoI,3,2342912,1490076,63.6
gbsQDBICcNZF65RLOvp4,3,2342912,1535644,65.54
gBvO2rS0FyHbzcR5Qp76,3,2342912,1536156,65.57
gBX47iCvYrZVDqpHeAab,3,2662400,1776100,66.71
GBzw6VxuMlXKbmZi9RaT,3,2342912,1488540,63.53
gC6s297ohTDUNO3IzpKM,3,2342912,1491612,63.66
Gc7Bd6Xnq9WQVP2LlZjJ,3,2342912,1489052,63.56
Gc7fIKEtrPNZ2A48gHRy,3,2342912,1490076,63.6
gcAwHM1dYerUjL9O7ptm,3,3125248,1517724,48.56
gCBJQKMq14Atfe3ZSRX9,3,3125248,1521820,48.69
gchAJP4keCm0fiXr1tDn,3,2347008,1497244,63.79
gCJk0uacmvlBAosn74b6,3,2347008,1494172,63.66
gCM2jaAJyE046GQusbiT,3,2342912,1491612,63.66
GCoiXh8BY0Nl4jO1P9zL,3,2347008,1494172,63.66
GComZnLakDiIuQYsfgA7,3,3125248,1518748,48.6
GCp1DME8xZNUogB5aYWh,3,2342912,1492124,63.69
gD0iXSVtJzPQhsfGvNar,3,3125248,1519772,48.63
gd8h7lJ9UiFMqXQxwnto,3,2347008,1498268,63.84
gdmNQEslb8Hut9fyw5VS,3,3125248,2320028,74.24
gdMSLJ5UZmtPpN8W3ja6,3,2342912,1490076,63.6
gdpyWF9KBx3NHDriOcuv,3,2347008,1498268,63.84
gDWiFA4jvZnJQ9H15Xxk,3,2347008,1494172,63.66
gdy9mWKhXCbOs2ltr60n,3,2347008,1494172,63.66
gDYlpwAxoP1MLSV0Fi6d,3,2347008,1493148,63.62
GDZJ2rT0NmUsgPAkzoMu,3,2342912,1490076,63.6
Gea1HPumNZXEtlp9bcjz,3,3125248,2320028,74.24
gedRiDzKZqO9BMX12Lhy,3,2342912,1491612,63.66
GEgeJqIiTRFz6tPuolU5,3,2342912,1535644,65.54
GeTocyt4jDP3OpSI2u5W,3,2342912,1490076,63.6
GFdy1EXBLj6k4ceIfvOA,3,3125248,2320028,74.24
gfJpq3sVhzbLdNjWC16Z,3,2342912,1491612,63.66
gFmZvPRceGixXVwO10sj,3,2342912,1490076,63.6
GfTjcoAWkO1IQDvXrgiU,3,2347008,1492124,63.58
gfu5Owkyns4CVh0G8S9N,3,2342912,1490588,63.62
GFUoAi5Rm0Jn1XNlcjrD,3,2342912,1490588,63.62
gG1MDImaLc8XuKRivsyf,3,2347008,1494172,63.66
Gg4eVh0YMapsJBPSZCn5,3,2347008,1492124,63.58
gGbArPzUsntR6fBWjYu5,3,3125248,1518748,48.6
GgCnpajM8dmXchq1TwZy,3,2342912,1491612,63.66
GgNDAxu4rSEsTMaoUczR,3,2342912,1491612,63.66
gGZo4WeAKQJYSPjXDnBM,3,2342912,1488540,63.53
Gh4gVXZBCHSkjTDLsMlt,3,2342912,1490588,63.62
GHavcNsxJtgbO1IiQmB5,3,2342912,1551004,66.2
ghSCGY9I8UFydb2M7sHr,3,2347008,1494172,63.66
GhtqnW4gclQXTKBRvbjz,3,2342912,1490076,63.6
gHUIeo45cqWZX308K6km,3,2342912,1490588,63.62
gHzA0T3VKoydsq6hrSxw,3,2347008,1495196,63.71
GiNkXlhu50STxfgKa79q,3,2342912,1491612,63.66
GIphNYPJuLqfs8FTcEdR,3,2342912,1550492,66.18
gIzJEByY4vpkSQcZPH2C,3,2347008,1498268,63.84
Gjl3p5gNZxYU7uQH9hSf,3,2347008,1494172,63.66
GjlPswDEXogCA8dmZOuL,3,2347008,1496220,63.75
gJQKCF6t8lGeO05PykWH,3,3125248,2320028,74.24
gJQOETXYSINzfiyrwW0C,3,2347008,1494172,63.66
gkdr1AMspBvZeNhOXl7f,3,2347008,1497244,63.79
GKE3r56OmluVYqIZQihx,3,3125248,1518748,48.6
GKHQIcajdxPpbu8ltEvJ,3,2342912,1490588,63.62
GkIQt6xha5z0TcEeJRSf,3,2342912,1489564,63.58
gkJ36lWfpDUOTiMmIBse,3,2342912,1490076,63.6
gkMCUHdEl6p0LXbyPItu,3,2342912,1536156,65.57
gKONpkVCn83wBlr0a7yc,3,3125248,1521820,48.69
GksfriWPNZt927KeDTFc,3,2342912,1550492,66.18
GkslCwjP0TuyDUS5Yet9,3,2342912,1550492,66.18
Gld6X9LuQw58tmRvo1qc,3,2342912,1490076,63.6
Glebjmk60ActiYp52TBW,3,2347008,1498268,63.84
gLKYVXRSw2Fv1zcPAeyG,3,2342912,1535644,65.54
GlO8VUEpCsqcwXioP7zu,3,2342912,1490076,63.6
GLQ3Z1O4wCebKFV8A5z0,3,2347008,1494172,63.66
glWGapfuSdXKz87Z20qy,3,2342912,1488540,63.53
GLz6FdekWya3tsUovJPZ,3,2347008,1494172,63.66
GLzSZuahXjcxv4fQPosm,3,2342912,1489564,63.58
Gmk6HR4iIWJDEubOU3xe,3,2342912,1550492,66.18
GmPLUX1Y2DQhan563Etf,3,3125248,1518748,48.6
Gnc8AEuT1KtvpZMCh5mU,3,2342912,1550492,66.18
GneEPpmtLjvhTW0HIsNc,3,2342912,1550492,66.18
gNKpoY74nrmyQLZJaIkh,3,2342912,1490076,63.6
gNOGKEjzJi5phY0eyx8m,3,2342912,1490588,63.62
gnQaT4Gdq81OLlsR06tA,3,2342912,1490076,63.6
gNtLHRhP5depSUoqJ9mk,3,3125248,1517724,48.56
gnuITJ1G6aZPskYvm3FX,3,2342912,1490076,63.6
GoAF7XTjK2HmwJzDhdkQ,3,2342912,1490076,63.6
GoYCdUnVlSbXwk8I9r1O,3,2347008,1498268,63.84
GOZy7VoT8K5AWci6DIu3,3,2342912,1491612,63.66
